Filing ID;Company;Ticker;CIK;Filing Date;Filing Type;Period End;Fiscal Year;Fiscal Period;SEC Link;Calcbench Published;Data
2547845;VERIZON COMMUNICATIONS INC;VZ;732712;19.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/732712/000119312526016059/0001193125-26-016059-index.htm;20.1.2026;FALSE
2547314;Walmart Inc.;WMT;104169;15.1.2026;8-K/A;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/104169/000010416926000024/0000104169-26-000024-index.htm;16.1.2026;FALSE
2547312;Walmart Inc.;WMT;104169;15.1.2026;8-K;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/104169/000010416926000023/0000104169-26-000023-index.htm;16.1.2026;FALSE
2546722;DEERE & CO;DE;315189;13.1.2026;DEF 14A;1.11.2025;2025;4;https://www.sec.gov/Archives/edgar/data/315189/000110465926003618/0001104659-26-003618-index.htm;14.1.2026;FALSE
2546655;BANK OF AMERICA CORP /DE/;BAC;70858;13.1.2026;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/70858/000007085826000020/0000070858-26-000020-index.htm;14.1.2026;TRUE
2546654;Bank Of America Corp /DE/;BAC;70858;14.1.2026;WIREPR;29.12.2025;2025;4;https://www.prnewswire.com/news-releases/bank-of-america-reports-fourth-quarter-2025-financial-results-302661059.html;14.1.2026;FALSE
2546549;NVIDIA CORP;NVDA;1045810;21.7.2025;UPLOAD;24.1.2026;2026;4;http://www.sec.gov/Archives/edgar/data/1045810/000000000025007684/0000000000-25-007684-index.htm;14.1.2026;FALSE
2546550;NVIDIA CORP;NVDA;1045810;9.9.2025;UPLOAD;24.1.2026;2026;4;http://www.sec.gov/Archives/edgar/data/1045810/000000000025009788/0000000000-25-009788-index.htm;14.1.2026;FALSE
2546548;NVIDIA CORP;NVDA;1045810;30.7.2025;CORRESP;24.1.2026;2026;4;http://www.sec.gov/Archives/edgar/data/1045810/000104581025000192/0001045810-25-000192-index.htm;14.1.2026;FALSE
2546410;PROCTER & GAMBLE Co;PG;80424;12.1.2026;8-K;29.3.2026;2026;3;https://www.sec.gov/Archives/edgar/data/80424/000008042426000002/0000080424-26-000002-index.htm;13.1.2026;FALSE
2546303;JPMORGAN CHASE & CO;JPM;19617;12.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/19617/000162828026001915/0001628280-26-001915-index.htm;13.1.2026;FALSE
2546223;JPMORGAN CHASE & CO;JPM;19617;12.1.2026;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/19617/000162828026001902/0001628280-26-001902-index.htm;13.1.2026;TRUE
2546064;VERIZON COMMUNICATIONS INC;VZ;732712;11.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/732712/000119312526010395/0001193125-26-010395-index.htm;12.1.2026;FALSE
2545379;ORACLE CORP;ORCL;1341439;8.1.2026;8-K;27.2.2026;2026;3;https://www.sec.gov/Archives/edgar/data/1341439/000119312526009002/0001193125-26-009002-index.htm;9.1.2026;FALSE
2545097;Apple Inc.;AAPL;320193;7.1.2026;DEF 14A;26.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/0001308179-26-000008-index.htm;8.1.2026;FALSE
2544927;Walmart Inc.;WMT;104169;7.1.2026;8-K;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/104169/000010416926000008/0000104169-26-000008-index.htm;8.1.2026;FALSE
2544689;EXXON MOBIL CORP;XOM;34088;6.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/34088/000003408826000030/0000034088-26-000030-index.htm;7.1.2026;FALSE
2544526;BANK OF AMERICA CORP /DE/;BAC;70858;5.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/70858/000007085826000011/0000070858-26-000011-index.htm;6.1.2026;FALSE
2544519;CATERPILLAR INC;CAT;18230;5.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/18230/000110465926001346/0001104659-26-001346-index.htm;6.1.2026;FALSE
2544412;FORD MOTOR CO;F;37996;5.1.2026;8-K;29.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/37996/000003799626000002/0000037996-26-000002-index.htm;6.1.2026;FALSE
2543955;Apple Inc.;AAPL;320193;1.1.2026;8-K;26.3.2026;2026;2;https://www.sec.gov/Archives/edgar/data/320193/000114036126000199/0001140361-26-000199-index.htm;2.1.2026;FALSE
2543614;NIKE, Inc.;NKE;320187;29.12.2025;10-Q;29.11.2025;2026;2;https://www.sec.gov/Archives/edgar/data/320187/000032018725000151/0000320187-25-000151-index.htm;30.12.2025;TRUE
2543569;VISA INC.;V;1403161;29.12.2025;8-K;30.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1403161/000140316125000137/0001403161-25-000137-index.htm;30.12.2025;FALSE
2543371;Walmart Inc.;WMT;104169;28.12.2025;8-K;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/104169/000010416925000238/0000104169-25-000238-index.htm;29.12.2025;FALSE
2543101;INTEL CORP;INTC;50863;28.12.2025;8-K;26.3.2026;2026;1;https://www.sec.gov/Archives/edgar/data/50863/000005086325000204/0000050863-25-000204-index.htm;29.12.2025;FALSE
2542835;VISA INC.;V;1403161;22.12.2025;8-K;30.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1403161/000140316125000134/0001403161-25-000134-index.htm;23.12.2025;FALSE
2542131;CHEVRON CORP;CVX;93410;18.12.2025;8-K/A;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/93410/000009341025000130/0000093410-25-000130-index.htm;19.12.2025;FALSE
2541769;LOCKHEED MARTIN CORP;LMT;936468;17.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/936468/000093646825000057/0000936468-25-000057-index.htm;18.12.2025;FALSE
2541711;NIKE, Inc.;NKE;320187;17.12.2025;8-K;29.11.2025;2026;2;https://www.sec.gov/Archives/edgar/data/320187/000032018725000138/0000320187-25-000138-index.htm;18.12.2025;TRUE
2541566;DEERE & CO;DE;315189;17.12.2025;10-K;1.11.2025;2025;4;https://www.sec.gov/Archives/edgar/data/315189/000110465925122321/0001104659-25-122321-index.htm;18.12.2025;TRUE
2540890;BANK OF AMERICA CORP /DE/;BAC;70858;7.12.2025;S-3/A;;;;https://www.sec.gov/Archives/edgar/data/70858/000119312525310610/0001193125-25-310610-index.htm;17.12.2025;FALSE
2540638;Jpmorgan Chase & Co;JPM;19617;16.12.2025;WIREPR;30.12.2025;2025;4;https://www.businesswire.com/news/home/20251216855817/en/JPMorganChase-to-Host-Fourth-Quarter-and-Full-Year-2025-Earnings-Call;16.12.2025;FALSE
2540471;PFIZER INC;PFE;78003;15.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/78003/000007800325000167/0000078003-25-000167-index.htm;16.12.2025;FALSE
2540261;ADVANCED MICRO DEVICES INC;AMD;2488;14.12.2025;8-K;26.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/2488/000000248825000182/0000002488-25-000182-index.htm;15.12.2025;FALSE
2540224;FORD MOTOR CO;F;37996;14.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/37996/000003799625000238/0000037996-25-000238-index.htm;15.12.2025;FALSE
2540166;PROCTER & GAMBLE Co;PG;80424;14.12.2025;8-K;30.12.2025;2026;2;https://www.sec.gov/Archives/edgar/data/80424/000008042425000287/0000080424-25-000287-index.htm;15.12.2025;FALSE
2539912;FORD MOTOR CO;F;37996;11.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/37996/000003799625000236/0000037996-25-000236-index.htm;12.12.2025;FALSE
2539490;ORACLE CORP;ORCL;1341439;10.12.2025;10-Q;29.11.2025;2026;2;https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/0001193125-25-315925-index.htm;11.12.2025;TRUE
2539167;ORACLE CORP;ORCL;1341439;9.12.2025;8-K;29.11.2025;2026;2;https://www.sec.gov/Archives/edgar/data/1341439/000119312525314207/0001193125-25-314207-index.htm;10.12.2025;FALSE
2538877;LOCKHEED MARTIN CORP;LMT;936468;8.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/936468/000119312525312904/0001193125-25-312904-index.htm;9.12.2025;FALSE
2538803;Walt Disney Co;DIS;1744489;8.12.2025;8-K;26.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1744489/000174448925000159/0001744489-25-000159-index.htm;9.12.2025;FALSE
2538802;CHEVRON CORP;CVX;93410;8.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/93410/000119312525312771/0001193125-25-312771-index.htm;9.12.2025;FALSE
2538712;EXXON MOBIL CORP;XOM;34088;8.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/34088/000003408825000122/0000034088-25-000122-index.htm;9.12.2025;FALSE
2538635;FIRSTENERGY CORP;FE;1031296;8.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129625000096/0001031296-25-000096-index.htm;9.12.2025;FALSE
2538453;Chubb Ltd;CB;896159;7.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/896159/000110465925119308/0001104659-25-119308-index.htm;8.12.2025;FALSE
2538450;VISA INC.;V;1403161;7.12.2025;DEF 14A;29.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1403161/000130817925000635/0001308179-25-000635-index.htm;8.12.2025;FALSE
2538389;MICROSOFT CORP;MSFT;789019;7.12.2025;8-K;30.12.2025;2026;2;https://www.sec.gov/Archives/edgar/data/789019/000119312525311196/0001193125-25-311196-index.htm;8.12.2025;FALSE
2538242;JPMORGAN CHASE & CO;JPM;19617;7.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/19617/000001961725001100/0000019617-25-001100-index.htm;8.12.2025;FALSE
2538020;Apple Inc.;AAPL;320193;4.12.2025;8-K;26.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/320193/000114036125044561/0001140361-25-044561-index.htm;5.12.2025;FALSE
2537997;CHEVRON CORP;CVX;93410;4.12.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/93410/000009341025000122/0000093410-25-000122-index.htm;5.12.2025;FALSE
2537837;VERIZON COMMUNICATIONS INC;VZ;732712;4.12.2025;8-K/A;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/732712/000119312525308715/0001193125-25-308715-index.htm;5.12.2025;FALSE
2537485;Salesforce, Inc.;CRM;1108524;3.12.2025;10-Q;30.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/1108524/000110852425000238/0001108524-25-000238-index.htm;4.12.2025;TRUE
2537475;DEERE & CO;DE;315189;3.12.2025;8-K;31.1.2026;2026;1;https://www.sec.gov/Archives/edgar/data/315189/000110465925118224/0001104659-25-118224-index.htm;4.12.2025;FALSE
2537381;Walmart Inc.;WMT;104169;2.12.2025;10-Q;30.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/104169/000010416925000191/0000104169-25-000191-index.htm;3.12.2025;TRUE
2537277;Salesforce, Inc.;CRM;1108524;2.12.2025;8-K;30.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/1108524/000110852425000234/0001108524-25-000234-index.htm;3.12.2025;FALSE
2537057;NIKE, Inc.;NKE;320187;1.12.2025;8-K;27.2.2026;2026;3;https://www.sec.gov/Archives/edgar/data/320187/000032018725000115/0000320187-25-000115-index.htm;2.12.2025;FALSE
2536227;BANK OF AMERICA CORP /DE/;BAC;70858;25.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/70858/000119312525300649/0001193125-25-300649-index.htm;26.11.2025;FALSE
2536122;TARGET CORP;TGT;27419;25.11.2025;10-Q;31.10.2025;2025;3;https://www.sec.gov/Archives/edgar/data/27419/000002741925000126/0000027419-25-000126-index.htm;26.11.2025;TRUE
2536015;DEERE & CO;DE;315189;25.11.2025;8-K;1.11.2025;2025;4;https://www.sec.gov/Archives/edgar/data/315189/000110465925116130/0001104659-25-116130-index.htm;26.11.2025;TRUE
2534934;ORACLE CORP;ORCL;1341439;20.11.2025;8-K;29.11.2025;2026;2;https://www.sec.gov/Archives/edgar/data/1341439/000119312525291441/0001193125-25-291441-index.htm;21.11.2025;FALSE
2534912;PFIZER INC;PFE;78003;20.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/78003/000119312525291406/0001193125-25-291406-index.htm;21.11.2025;FALSE
2534836;FORD MOTOR CO;F;37996;20.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/37996/000003799625000210/0000037996-25-000210-index.htm;21.11.2025;FALSE
2534580;VERIZON COMMUNICATIONS INC;VZ;732712;19.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/732712/000073271225000119/0000732712-25-000119-index.htm;20.11.2025;FALSE
2534371;FIRSTENERGY CORP;FE;1031296;19.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129625000089/0001031296-25-000089-index.htm;20.11.2025;FALSE
2534343;Walmart Inc.;WMT;104169;19.11.2025;8-K;30.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/104169/000010416925000177/0000104169-25-000177-index.htm;20.11.2025;TRUE
2534164;NVIDIA CORP;NVDA;1045810;18.11.2025;10-Q;25.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/1045810/000104581025000230/0001045810-25-000230-index.htm;19.11.2025;TRUE
2534087;NVIDIA CORP;NVDA;1045810;18.11.2025;8-K;25.10.2025;2026;3;https://www.sec.gov/Archives/edgar/data/1045810/000104581025000228/0001045810-25-000228-index.htm;19.11.2025;FALSE
2533901;TARGET CORP;TGT;27419;18.11.2025;8-K;31.10.2025;2025;3;https://www.sec.gov/Archives/edgar/data/27419/000002741925000123/0000027419-25-000123-index.htm;19.11.2025;FALSE
2533698;Salesforce, Inc.;CRM;1108524;17.11.2025;8-K;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/1108524/000110852425000207/0001108524-25-000207-index.htm;18.11.2025;FALSE
2533618;EXXON MOBIL CORP;XOM;34088;17.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/34088/000003408825000074/0000034088-25-000074-index.htm;18.11.2025;FALSE
2531823;Walmart Inc.;WMT;104169;13.11.2025;8-K;30.1.2026;2026;4;https://www.sec.gov/Archives/edgar/data/104169/000010416925000172/0000104169-25-000172-index.htm;14.11.2025;FALSE
2530946;PFIZER INC;PFE;78003;12.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/78003/000007800325000159/0000078003-25-000159-index.htm;13.11.2025;FALSE
2530815;EXXON MOBIL CORP;XOM;34088;12.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/34088/000119312525279379/0001193125-25-279379-index.htm;13.11.2025;FALSE
2530534;Walt Disney Co;DIS;1744489;12.11.2025;10-K;26.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1744489/000174448925000155/0001744489-25-000155-index.htm;13.11.2025;TRUE
2530519;Walt Disney Co;DIS;1744489;12.11.2025;8-K;26.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1744489/000174448925000154/0001744489-25-000154-index.htm;13.11.2025;TRUE
2529834;INTEL CORP;INTC;50863;11.11.2025;8-K;26.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/50863/000005086325000194/0000050863-25-000194-index.htm;12.11.2025;FALSE
2529448;Walt Disney Co;DIS;1744489;11.11.2025;8-K;26.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1744489/000174448925000149/0001744489-25-000149-index.htm;12.11.2025;FALSE
2528250;VERIZON COMMUNICATIONS INC;VZ;732712;9.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/732712/000119312525273787/0001193125-25-273787-index.htm;10.11.2025;FALSE
2528172;VISA INC.;V;1403161;9.11.2025;8-K;30.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1403161/000140316125000093/0001403161-25-000093-index.htm;10.11.2025;FALSE
2527492;Walt Disney Co;DIS;1744489;6.11.2025;8-K;26.12.2025;2026;1;https://www.sec.gov/Archives/edgar/data/1744489/000174448925000147/0001744489-25-000147-index.htm;7.11.2025;FALSE
2526554;Alphabet Inc.;GOOG;1652044;5.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1652044/000119312525269979/0001193125-25-269979-index.htm;6.11.2025;FALSE
2526172;VISA INC.;V;1403161;5.11.2025;10-K;29.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316125000089/0001403161-25-000089-index.htm;6.11.2025;TRUE
2525554;CHEVRON CORP;CVX;93410;5.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/93410/000009341025000108/0000093410-25-000108-index.htm;6.11.2025;TRUE
2525484;INTEL CORP;INTC;50863;5.11.2025;10-Q;26.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/50863/000005086325000179/0000050863-25-000179-index.htm;6.11.2025;TRUE
2524685;UNITED PARCEL SERVICE INC;UPS;1090727;4.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/1090727/000162828025049661/0001628280-25-049661-index.htm;5.11.2025;TRUE
2523840;MCDONALDS CORP;MCD;63908;4.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/63908/000006390825000059/0000063908-25-000059-index.htm;5.11.2025;TRUE
2523452;MCDONALDS CORP;MCD;63908;4.11.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/63908/000006390825000057/0000063908-25-000057-index.htm;5.11.2025;TRUE
2523358;ADVANCED MICRO DEVICES INC;AMD;2488;4.11.2025;10-Q;26.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/2488/000000248825000166/0000002488-25-000166-index.htm;5.11.2025;TRUE
2523017;JPMORGAN CHASE & CO;JPM;19617;3.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/19617/000162828025048859/0001628280-25-048859-index.htm;4.11.2025;TRUE
2522979;ADVANCED MICRO DEVICES INC;AMD;2488;3.11.2025;8-K;26.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/2488/000000248825000163/0000002488-25-000163-index.htm;4.11.2025;TRUE
2522939;PROCTER & GAMBLE Co;PG;80424;3.11.2025;8-K;30.12.2025;2026;2;https://www.sec.gov/Archives/edgar/data/80424/000119312525264728/0001193125-25-264728-index.htm;4.11.2025;FALSE
2522494;Chubb Ltd;CB;896159;3.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/896159/000110465925106021/0001104659-25-106021-index.htm;4.11.2025;FALSE
2522317;PFIZER INC;PFE;78003;3.11.2025;10-Q;27.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/78003/000007800325000150/0000078003-25-000150-index.htm;4.11.2025;TRUE
2522225;PFIZER INC;PFE;78003;3.11.2025;8-K;27.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/78003/000007800325000149/0000078003-25-000149-index.htm;4.11.2025;TRUE
2521827;PROCTER & GAMBLE Co;PG;80424;2.11.2025;8-K;30.12.2025;2026;2;https://www.sec.gov/Archives/edgar/data/80424/000119312525262609/0001193125-25-262609-index.htm;3.11.2025;FALSE
2521633;AT&T INC.;T;732717;2.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/732717/000119312525262515/0001193125-25-262515-index.htm;3.11.2025;FALSE
2521606;EXXON MOBIL CORP;XOM;34088;2.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/34088/000003408825000063/0000034088-25-000063-index.htm;3.11.2025;FALSE
2521572;EXXON MOBIL CORP;XOM;34088;2.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/34088/000003408825000061/0000034088-25-000061-index.htm;3.11.2025;TRUE
2521551;CATERPILLAR INC;CAT;18230;2.11.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/18230/000001823025000048/0000018230-25-000048-index.htm;3.11.2025;TRUE
2521484;CHEVRON CORP;CVX;93410;2.11.2025;8-K;30.12.2025;2025;4;https://www.sec.gov/Archives/edgar/data/93410/000009341025000105/0000093410-25-000105-index.htm;3.11.2025;FALSE
2521140;BANK OF AMERICA CORP /DE/;BAC;70858;30.10.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/70858/000007085825000405/0000070858-25-000405-index.htm;31.10.2025;TRUE
2521068;AT&T INC.;T;732717;30.10.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/732717/000073271725000171/0000732717-25-000171-index.htm;31.10.2025;TRUE
2520707;EXXON MOBIL CORP;XOM;34088;30.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/34088/000003408825000059/0000034088-25-000059-index.htm;31.10.2025;TRUE
2520691;Apple Inc.;AAPL;320193;30.10.2025;10-K;26.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/0000320193-25-000079-index.htm;31.10.2025;TRUE
2520696;CHEVRON CORP;CVX;93410;30.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/93410/000009341025000103/0000093410-25-000103-index.htm;31.10.2025;TRUE
2520444;Apple Inc.;AAPL;320193;29.10.2025;8-K;26.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/320193/000032019325000077/0000320193-25-000077-index.htm;30.10.2025;FALSE
2519505;Alphabet Inc.;GOOG;1652044;29.10.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/0001652044-25-000091-index.htm;30.10.2025;TRUE
2519097;MICROSOFT CORP;MSFT;789019;28.10.2025;10-Q;29.9.2025;2026;1;https://www.sec.gov/Archives/edgar/data/789019/000119312525256321/0001193125-25-256321-index.htm;29.10.2025;TRUE
2518953;MICROSOFT CORP;MSFT;789019;28.10.2025;8-K;29.9.2025;2026;1;https://www.sec.gov/Archives/edgar/data/789019/000119312525256310/0001193125-25-256310-index.htm;29.10.2025;TRUE
2518874;Alphabet Inc.;GOOG;1652044;28.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204425000087/0001652044-25-000087-index.htm;29.10.2025;TRUE
2518830;VERIZON COMMUNICATIONS INC;VZ;732712;28.10.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/732712/000073271225000116/0000732712-25-000116-index.htm;29.10.2025;TRUE
2518547;CATERPILLAR INC;CAT;18230;28.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/18230/000001823025000043/0000018230-25-000043-index.htm;29.10.2025;FALSE
2518543;VERIZON COMMUNICATIONS INC;VZ;732712;28.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/732712/000073271225000114/0000732712-25-000114-index.htm;29.10.2025;TRUE
2518430;FIRSTENERGY CORP;FE;1031296;27.10.2025;10-Q;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129625000085/0001031296-25-000085-index.htm;28.10.2025;TRUE
2518086;VISA INC.;V;1403161;27.10.2025;8-K;29.9.2025;2025;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316125000077/0001403161-25-000077-index.htm;28.10.2025;TRUE
2517757;UNITED PARCEL SERVICE INC;UPS;1090727;27.10.2025;8-K;29.9.2025;2025;3;https://www.sec.gov/Archives/edgar/data/1090727/000162828025046550/0001628280-25-046550-index.htm;28.10.2025;TRUE
