Filing ID,Company,Ticker,CIK,Filing Date,Filing Type,Period End,Fiscal Year,Fiscal Period,SEC Link,Calcbench Published,Data,is_verified_signal
2448245,JPMORGAN CHASE & CO,JPM,19617,2025-07-14,8-K,29.6.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/19617/000001961725000518/0000019617-25-000518-index.htm,2025-07-15,True,True
2443949,"NIKE, Inc.",NKE,320187,2025-06-25,8-K,30.5.2025,2025.0,4.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000034/0000320187-25-000034-index.htm,2025-06-26,True,True
2434921,Walmart Inc.,WMT,104169,2025-06-05,10-Q,29.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/104169/000010416925000090/0000104169-25-000090-index.htm,2025-06-06,True,True
2432615,TARGET CORP,TGT,27419,2025-05-29,10-Q,2.5.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/27419/000002741925000101/0000027419-25-000101-index.htm,2025-05-30,True,True
2432128,DEERE & CO,DE,315189,2025-05-28,10-Q,26.4.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/315189/000155837025008218/0001558370-25-008218-index.htm,2025-05-29,True,True
2432013,"Salesforce, Inc.",CRM,1108524,2025-05-28,10-Q,29.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000030/0001108524-25-000030-index.htm,2025-05-29,True,True
2431882,NVIDIA CORP,NVDA,1045810,2025-05-27,10-Q,26.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000116/0001045810-25-000116-index.htm,2025-05-28,True,True
2431832,NVIDIA CORP,NVDA,1045810,2025-05-27,8-K,26.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000115/0001045810-25-000115-index.htm,2025-05-28,True,True
2431781,"Salesforce, Inc.",CRM,1108524,2025-05-27,8-K,29.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000027/0001108524-25-000027-index.htm,2025-05-28,True,True
2426230,Walmart Inc.,WMT,104169,2025-05-14,8-K,29.4.2025,2026.0,1.0,https://www.sec.gov/Archives/edgar/data/104169/000010416925000069/0000104169-25-000069-index.htm,2025-05-15,True,True
2426146,DEERE & CO,DE,315189,2025-05-14,8-K,26.4.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/315189/000155837025007795/0001558370-25-007795-index.htm,2025-05-15,True,True
2422992,MCDONALDS CORP,MCD,63908,2025-05-11,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/63908/000006390825000025/0000063908-25-000025-index.htm,2025-05-12,True,True
2420135,CHEVRON CORP,CVX,93410,2025-05-07,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/93410/000009341025000019/0000093410-25-000019-index.htm,2025-05-08,True,True
2419316,UNITED PARCEL SERVICE INC,UPS,1090727,2025-05-06,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000049/0001090727-25-000049-index.htm,2025-05-07,True,True
2418304,CATERPILLAR INC,CAT,18230,2025-05-06,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/18230/000001823025000016/0000018230-25-000016-index.htm,2025-05-07,True,True
2418238,Walt Disney Co,DIS,1744489,2025-05-06,10-Q,28.3.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000098/0001744489-25-000098-index.htm,2025-05-07,True,True
2418014,Walt Disney Co,DIS,1744489,2025-05-06,8-K,28.3.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000096/0001744489-25-000096-index.htm,2025-05-07,True,True
2417952,ADVANCED MICRO DEVICES INC,AMD,2488,2025-05-06,10-Q,28.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/2488/000000248825000047/0000002488-25-000047-index.htm,2025-05-07,True,True
2417549,ADVANCED MICRO DEVICES INC,AMD,2488,2025-05-05,8-K,28.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/2488/000000248825000045/0000002488-25-000045-index.htm,2025-05-06,True,True
2416681,FORD MOTOR CO,F,37996,2025-05-05,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/37996/000003799625000072/0000037996-25-000072-index.htm,2025-05-06,True,True
2416257,PFIZER INC,PFE,78003,2025-05-04,10-Q,29.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/78003/000007800325000114/0000078003-25-000114-index.htm,2025-05-05,True,True
2416062,EXXON MOBIL CORP,XOM,34088,2025-05-04,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/34088/000003408825000024/0000034088-25-000024-index.htm,2025-05-05,True,True
2415172,EXXON MOBIL CORP,XOM,34088,2025-05-01,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/34088/000003408825000022/0000034088-25-000022-index.htm,2025-05-02,True,True
2415164,CHEVRON CORP,CVX,93410,2025-05-01,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/93410/000009341025000016/0000093410-25-000016-index.htm,2025-05-02,True,True
2415154,Apple Inc.,AAPL,320193,2025-05-01,10-Q,28.3.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/0000320193-25-000057-index.htm,2025-05-02,True,True
2414758,JPMORGAN CHASE & CO,JPM,19617,2025-04-30,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/19617/000001961725000421/0000019617-25-000421-index.htm,2025-05-01,True,True
2414002,MCDONALDS CORP,MCD,63908,2025-04-30,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/63908/000006390825000021/0000063908-25-000021-index.htm,2025-05-01,True,True
2413472,FIRSTENERGY CORP,FE,1031296,2025-04-29,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000017/0001031296-25-000017-index.htm,2025-04-30,True,True
2413337,BANK OF AMERICA CORP /DE/,BAC,70858,2025-04-29,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/70858/000007085825000200/0000070858-25-000200-index.htm,2025-04-30,True,True
2412964,MICROSOFT CORP,MSFT,789019,2025-04-29,10-Q,30.3.2025,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/789019/000095017025061046/0000950170-25-061046-index.htm,2025-04-30,True,True
2412274,VISA INC.,V,1403161,2025-04-29,10-Q,30.3.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316125000037/0001403161-25-000037-index.htm,2025-04-30,True,True
2411959,AT&T INC.,T,732717,2025-04-28,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/000073271725000023/0000732717-25-000023-index.htm,2025-04-29,True,True
2411746,VISA INC.,V,1403161,2025-04-28,8-K,30.3.2025,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316125000035/0001403161-25-000035-index.htm,2025-04-29,True,True
2411288,PFIZER INC,PFE,78003,2025-04-28,8-K,29.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/78003/000007800325000111/0000078003-25-000111-index.htm,2025-04-29,True,True
2411117,UNITED PARCEL SERVICE INC,UPS,1090727,2025-04-28,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000046/0001090727-25-000046-index.htm,2025-04-29,True,True
2410731,Chubb Ltd,CB,896159,2025-04-27,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/896159/000089615925000007/0000896159-25-000007-index.htm,2025-04-28,True,True
2409451,VERIZON COMMUNICATIONS INC,VZ,732712,2025-04-24,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/000073271225000024/0000732712-25-000024-index.htm,2025-04-25,True,True
2409283,Alphabet Inc.,GOOG,1652044,2025-04-24,10-Q,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000043/0001652044-25-000043-index.htm,2025-04-25,True,True
2409277,INTEL CORP,INTC,50863,2025-04-24,10-Q,28.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/50863/000005086325000074/0000050863-25-000074-index.htm,2025-04-25,True,True
2408962,PROCTER & GAMBLE Co,PG,80424,2025-04-23,10-Q,30.3.2025,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000037/0000080424-25-000037-index.htm,2025-04-24,True,True
2408794,INTEL CORP,INTC,50863,2025-04-23,8-K,28.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/50863/000005086325000070/0000050863-25-000070-index.htm,2025-04-24,True,True
2408743,Alphabet Inc.,GOOG,1652044,2025-04-23,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000040/0001652044-25-000040-index.htm,2025-04-24,True,True
2408493,PROCTER & GAMBLE Co,PG,80424,2025-04-23,8-K,30.3.2025,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000032/0000080424-25-000032-index.htm,2025-04-24,True,True
2407884,JOHNSON & JOHNSON,JNJ,200406,2025-04-22,10-Q,29.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/200406/000020040625000119/0000200406-25-000119-index.htm,2025-04-23,True,True
2407585,AT&T INC.,T,732717,2025-04-22,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/000073271725000020/0000732717-25-000020-index.htm,2025-04-23,True,True
2407391,Chubb Ltd,CB,896159,2025-04-21,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/896159/000119312525089344/0001193125-25-089344-index.htm,2025-04-22,True,True
2407379,LOCKHEED MARTIN CORP,LMT,936468,2025-04-21,10-Q,29.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/936468/000093646825000035/0000936468-25-000035-index.htm,2025-04-22,True,True
2406957,VERIZON COMMUNICATIONS INC,VZ,732712,2025-04-21,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/000073271225000021/0000732712-25-000021-index.htm,2025-04-22,True,True
2404527,BANK OF AMERICA CORP /DE/,BAC,70858,2025-04-14,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/70858/000007085825000187/0000070858-25-000187-index.htm,2025-04-15,True,True
2403537,JPMORGAN CHASE & CO,JPM,19617,2025-04-10,8-K,30.3.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/19617/000001961725000332/0000019617-25-000332-index.htm,2025-04-11,True,True
2401238,"NIKE, Inc.",NKE,320187,2025-04-02,10-Q,27.2.2025,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000016/0000320187-25-000016-index.htm,2025-04-03,True,True
2390002,ORACLE CORP,ORCL,1341439,2025-03-10,10-Q,27.2.2025,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/1341439/000095017025037143/0000950170-25-037143-index.htm,2025-03-11,True,True
2383649,DEERE & CO,DE,315189,2025-02-26,10-Q,25.1.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837025001714/0001558370-25-001714-index.htm,2025-02-27,True,True
2382889,FIRSTENERGY CORP,FE,1031296,2025-02-25,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000003/0001031296-25-000003-index.htm,2025-02-26,True,True
2382831,NVIDIA CORP,NVDA,1045810,2025-02-25,8-K,25.1.2025,2025.0,4.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000021/0001045810-25-000021-index.htm,2025-02-26,True,True
2382603,"Salesforce, Inc.",CRM,1108524,2025-02-25,8-K,30.1.2025,2025.0,4.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000002/0001108524-25-000002-index.htm,2025-02-26,True,True
2379464,Walmart Inc.,WMT,104169,2025-02-19,8-K,30.1.2025,2025.0,4.0,https://www.sec.gov/Archives/edgar/data/104169/000010416925000010/0000104169-25-000010-index.htm,2025-02-20,True,True
2376243,DEERE & CO,DE,315189,2025-02-12,8-K,25.1.2025,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837025000892/0001558370-25-000892-index.htm,2025-02-13,True,True
2374245,MCDONALDS CORP,MCD,63908,2025-02-09,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/63908/000006390825000006/0000063908-25-000006-index.htm,2025-02-10,True,True
2372289,Walt Disney Co,DIS,1744489,2025-02-04,10-Q,27.12.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000067/0001744489-25-000067-index.htm,2025-02-05,True,True
2372044,ADVANCED MICRO DEVICES INC,AMD,2488,2025-02-03,8-K,27.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/2488/000000248825000009/0000002488-25-000009-index.htm,2025-02-04,True,True
2371915,Alphabet Inc.,GOOG,1652044,2025-02-03,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000010/0001652044-25-000010-index.htm,2025-02-04,True,True
2371814,PFIZER INC,PFE,78003,2025-02-03,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/78003/000007800325000017/0000078003-25-000017-index.htm,2025-02-04,True,True
2370714,EXXON MOBIL CORP,XOM,34088,2025-01-30,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/34088/000003408825000006/0000034088-25-000006-index.htm,2025-01-31,True,True
2370707,CHEVRON CORP,CVX,93410,2025-01-30,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/93410/000009341025000004/0000093410-25-000004-index.htm,2025-01-31,True,True
2370702,Apple Inc.,AAPL,320193,2025-01-30,10-Q,27.12.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/0000320193-25-000008-index.htm,2025-01-31,True,True
2370696,VISA INC.,V,1403161,2025-01-30,10-Q,30.12.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316125000017/0001403161-25-000017-index.htm,2025-01-31,True,True
2370500,Apple Inc.,AAPL,320193,2025-01-29,8-K,27.12.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019325000007/0000320193-25-000007-index.htm,2025-01-30,True,True
2370373,VISA INC.,V,1403161,2025-01-29,8-K,30.12.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316125000016/0001403161-25-000016-index.htm,2025-01-30,True,True
2370080,UNITED PARCEL SERVICE INC,UPS,1090727,2025-01-29,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000004/0001090727-25-000004-index.htm,2025-01-30,True,True
2369860,MICROSOFT CORP,MSFT,789019,2025-01-28,10-Q,30.12.2024,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000095017025010491/0000950170-25-010491-index.htm,2025-01-29,True,True
2369778,MICROSOFT CORP,MSFT,789019,2025-01-28,8-K,30.12.2024,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000095017025010484/0000950170-25-010484-index.htm,2025-01-29,True,True
2369334,Chubb Ltd,CB,896159,2025-01-27,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/896159/000119312525014382/0001193125-25-014382-index.htm,2025-01-28,True,True
2369094,LOCKHEED MARTIN CORP,LMT,936468,2025-01-27,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/936468/000093646825000006/0000936468-25-000006-index.htm,2025-01-28,True,True
2368613,AT&T INC.,T,732717,2025-01-26,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/000073271725000007/0000732717-25-000007-index.htm,2025-01-27,True,True
2367848,VERIZON COMMUNICATIONS INC,VZ,732712,2025-01-23,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/000073271225000003/0000732712-25-000003-index.htm,2025-01-24,True,True
2366894,PROCTER & GAMBLE Co,PG,80424,2025-01-21,10-Q,30.12.2024,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000013/0000080424-25-000013-index.htm,2025-01-22,True,True
2365423,BANK OF AMERICA CORP /DE/,BAC,70858,2025-01-15,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/70858/000007085825000011/0000070858-25-000011-index.htm,2025-01-16,True,True
2365127,JPMORGAN CHASE & CO,JPM,19617,2025-01-14,8-K,30.12.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/19617/000001961725000040/0000019617-25-000040-index.htm,2025-01-15,True,True
2361703,"NIKE, Inc.",NKE,320187,2025-01-02,10-Q,29.11.2024,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000004/0000320187-25-000004-index.htm,2025-01-03,True,True
2356086,ORACLE CORP,ORCL,1341439,2024-12-09,10-Q,29.11.2024,2025.0,2.0,https://www.sec.gov/Archives/edgar/data/1341439/000095017024134973/0000950170-24-134973-index.htm,2024-12-10,True,True
2355159,Walmart Inc.,WMT,104169,2024-12-05,10-Q,30.10.2024,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416924000178/0000104169-24-000178-index.htm,2024-12-06,True,True
2354115,"Salesforce, Inc.",CRM,1108524,2024-12-03,10-Q,30.10.2024,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852424000034/0001108524-24-000034-index.htm,2024-12-04,True,True
2353776,"Salesforce, Inc.",CRM,1108524,2024-12-02,8-K,30.10.2024,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852424000033/0001108524-24-000033-index.htm,2024-12-03,True,True
2352745,TARGET CORP,TGT,27419,2024-11-26,10-Q,1.11.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/27419/000002741924000179/0000027419-24-000179-index.htm,2024-11-27,True,True
2350758,DEERE & CO,DE,315189,2024-11-20,8-K,26.10.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/315189/000155837024015876/0001558370-24-015876-index.htm,2024-11-21,True,True
2350337,NVIDIA CORP,NVDA,1045810,2024-11-19,10-Q,26.10.2024,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000316/0001045810-24-000316-index.htm,2024-11-20,True,True
2350125,TARGET CORP,TGT,27419,2024-11-19,8-K,1.11.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/27419/000002741924000177/0000027419-24-000177-index.htm,2024-11-20,True,True
2349616,Walmart Inc.,WMT,104169,2024-11-18,8-K,30.10.2024,2025.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416924000170/0000104169-24-000170-index.htm,2024-11-19,True,True
2341072,MCDONALDS CORP,MCD,63908,2024-11-06,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/63908/000006390824000156/0000063908-24-000156-index.htm,2024-11-07,True,True
2341026,CHEVRON CORP,CVX,93410,2024-11-06,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/93410/000009341024000059/0000093410-24-000059-index.htm,2024-11-07,True,True
2340113,UNITED PARCEL SERVICE INC,UPS,1090727,2024-11-05,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000064/0001090727-24-000064-index.htm,2024-11-06,True,True
2339066,CATERPILLAR INC,CAT,18230,2024-11-05,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/18230/000001823024000053/0000018230-24-000053-index.htm,2024-11-06,True,True
2337360,PFIZER INC,PFE,78003,2024-11-03,10-Q,28.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/78003/000007800324000191/0000078003-24-000191-index.htm,2024-11-04,True,True
2337079,EXXON MOBIL CORP,XOM,34088,2024-11-03,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/34088/000003408824000068/0000034088-24-000068-index.htm,2024-11-04,True,True
2335964,EXXON MOBIL CORP,XOM,34088,2024-10-31,8-K,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/34088/000003408824000066/0000034088-24-000066-index.htm,2024-11-01,True,True
2335939,INTEL CORP,INTC,50863,2024-10-31,10-Q,27.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/50863/000005086324000149/0000050863-24-000149-index.htm,2024-11-01,True,True
2335952,CHEVRON CORP,CVX,93410,2024-10-31,8-K,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/93410/000009341024000055/0000093410-24-000055-index.htm,2024-11-01,True,True
2335587,Apple Inc.,AAPL,320193,2024-10-30,8-K,27.9.2024,2024.0,4.0,https://www.sec.gov/Archives/edgar/data/320193/000032019324000120/0000320193-24-000120-index.htm,2024-10-31,True,True
2335438,INTEL CORP,INTC,50863,2024-10-30,8-K,27.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/50863/000005086324000147/0000050863-24-000147-index.htm,2024-10-31,True,True
2334199,ADVANCED MICRO DEVICES INC,AMD,2488,2024-10-29,10-Q,27.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/2488/000000248824000163/0000002488-24-000163-index.htm,2024-10-30,True,True
2334168,JPMORGAN CHASE & CO,JPM,19617,2024-10-29,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/19617/000001961724000611/0000019617-24-000611-index.htm,2024-10-30,True,True
2334003,MICROSOFT CORP,MSFT,789019,2024-10-29,10-Q,29.9.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/789019/000095017024118967/0000950170-24-118967-index.htm,2024-10-30,True,True
2333743,MICROSOFT CORP,MSFT,789019,2024-10-29,8-K,29.9.2024,2025.0,1.0,https://www.sec.gov/Archives/edgar/data/789019/000095017024118955/0000950170-24-118955-index.htm,2024-10-30,True,True
2333655,Chubb Ltd,CB,896159,2024-10-29,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/896159/000089615924000013/0000896159-24-000013-index.htm,2024-10-30,True,True
2333286,Alphabet Inc.,GOOG,1652044,2024-10-29,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000118/0001652044-24-000118-index.htm,2024-10-30,True,True
2332802,BANK OF AMERICA CORP /DE/,BAC,70858,2024-10-28,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/70858/000007085824000280/0000070858-24-000280-index.htm,2024-10-29,True,True
2332799,FIRSTENERGY CORP,FE,1031296,2024-10-28,10-Q,29.9.2024,2024.0,3.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129624000055/0001031296-24-000055-index.htm,2024-10-29,True,True
